,BER_SPO1/18/11,OSNR_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO2/18/11,InputPower_Ampli1,OutputPower_Ampli1,InputPower_Ampli2,OutputPower_Ampli2,InputPower_Ampli3,OutputPower_Ampli3,InputPower_Ampli4,OutputPower_Ampli4,Failure
1623424296,2.505e-08,38.525,9.5875e-07,23.424999999999997,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424299,2.31e-08,38.6,1.21e-06,23.5,-24.0,0.7,-15.5,0.4,-16.7,0.8,-23.0,0.7,0.0
1623424302,2.36e-08,37.6,1.79e-06,22.7,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424305,2.38e-08,38.6,1.79e-06,22.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424308,2.42e-08,38.6,0.0,22.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424312,2.42e-08,38.5,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424315,2.36e-08,38.6,0.0,0.0,-32.9,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,1.0
1623424318,2.47e-08,38.6,0.0,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424321,2.3e-08,38.5,0.001316211,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424324,2.38e-08,38.6,0.001967228,15.7,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424325,2.375e-08,38.550000000000004,0.001967485,15.7,-30.225,0.7,-15.575,0.4,-16.8,0.7249999999999999,-23.1,0.7,0.0
1623424328,2.36e-08,38.4,0.001968256,15.7,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424331,2.41e-08,38.5,0.000424455,17.1,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424334,2.4e-08,38.5,3.9e-06,21.8,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424337,2.37e-08,38.5,3.89e-06,22.0,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424340,2.31e-08,38.3,2.18e-05,21.8,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.075000000000003,0.7,0.0
1623424341,2.3325e-08,38.375,2.68e-05,21.150000000000002,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424344,2.4e-08,38.6,4.18e-05,19.2,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424347,2.29e-08,38.6,3.71e-05,19.3,-35.8,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424350,2.3e-08,38.6,0.0,19.3,-35.8,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424353,1.76e-08,38.5,0.0,12.1,-35.8,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424356,2.46e-08,38.6,0.0,12.0,-37.878571428571426,0.7,-15.6,0.4,-16.897619047619045,0.7,-23.1,0.7,1.0
1623424357,2.4275e-08,38.6,0.0,12.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424360,2.33e-08,38.6,0.0,12.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424363,2.34e-08,38.5,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424366,2.36e-08,38.6,0.0,0.0,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424369,2.29e-08,38.5,0.0,0.0,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424373,2.39e-08,38.6,6.58e-06,20.9,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424376,2.33e-08,38.6,9.87e-06,20.9,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424379,2.27e-08,38.6,9.91e-06,20.9,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424382,2.27e-08,38.6,9.87e-06,21.0,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424385,2.3e-08,38.5,9.87e-06,20.9,-25.9,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424386,2.2975e-08,38.525,9.877500000000002e-06,20.9,-26.699999999999996,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424389,2.29e-08,38.6,9.9e-06,20.9,-29.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424392,2.26e-08,38.6,8.88e-05,21.0,-29.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424395,2.37e-08,38.6,0.000146502,18.2,-29.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424398,2.4e-08,38.6,0.000146963,18.3,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424401,2.38e-08,38.5,0.00012332,18.3,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424402,2.375e-08,38.525,9.32575e-05,19.125,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424405,2.36e-08,38.6,3.07e-06,21.6,-24.9,0.7,-15.5,0.4,-16.8,0.8,-23.0,0.7,0.0
1623424408,2.38e-08,38.6,4.09e-06,21.8,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424411,2.38e-08,38.5,0.0,21.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424414,2.36e-08,38.6,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424418,2.44e-08,38.6,0.0,0.0,-19.2,0.7,-15.4,0.4,-16.7,0.8,-22.8,0.7,0.0
1623424421,2.39e-08,38.5,0.0,0.0,-19.2,0.7,-15.4,0.4,-16.7,0.8,-22.8,0.7,0.0
1623424424,2.44e-08,38.5,1.01e-07,25.8,-19.2,0.7,-15.4,0.4,-16.7,0.8,-22.8,0.7,0.0
1623424427,2.37e-08,38.5,1.51e-07,25.5,-19.2,0.7,-15.4,0.4,-16.7,0.8,-22.8,0.7,0.0
1623424430,2.39e-08,38.6,1.49e-07,25.9,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424434,2.37e-08,38.6,0.000463867,25.7,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424437,2.42e-08,38.5,0.000933981,16.6,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424440,2.29e-08,38.5,0.000934674,16.5,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424443,2.31e-08,38.5,0.000931673,16.5,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424446,2.26e-08,38.5,0.000928591,16.6,-31.1,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424447,2.26e-08,38.525,0.00092829125,16.6,-31.325000000000003,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424450,2.26e-08,38.6,0.000927392,16.6,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424453,2.3e-08,38.6,0.001323155,16.5,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424456,2.28e-08,38.5,0.001965797,15.7,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424459,1.73e-08,38.6,0.001963662,15.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424462,2.4e-08,38.5,0.0,15.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424463,2.3974999999999998e-08,38.525,0.0,11.774999999999999,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424466,2.39e-08,38.6,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424469,2.39e-08,38.5,0.0,0.0,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424472,2.44e-08,38.5,0.0,0.0,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424475,2.3e-08,38.5,0.0,0.0,-33.8,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424476,2.3075e-08,38.5,0.0,0.0,-33.824999999999996,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424479,2.33e-08,38.5,0.0,0.0,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424482,2.29e-08,38.4,0.008298803,0.0,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424485,2.29e-08,38.5,0.008300224,13.8,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424488,2.42e-08,38.6,0.008316601,13.9,-33.9,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,0.0
1623424491,2.42e-08,38.5,0.008308348,13.9,-25.725,0.7,-15.525,0.4,-16.75,0.7750000000000001,-22.949999999999996,0.7,0.0
1623424492,2.4e-08,38.5,0.0067038010000000006,14.0,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424495,2.34e-08,38.5,0.00189016,14.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424498,2.41e-08,38.5,8.3e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424501,2.3e-08,38.5,8.33e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424504,2.34e-08,38.6,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424507,2.36e-08,38.5,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424508,2.361764705882353e-08,38.50588235294118,7.877647058823529e-07,22.023529411764706,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424511,2.49e-08,38.5,5.54e-07,23.3,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424514,2.33e-08,37.5,0.0,23.5,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424517,2.4e-08,38.6,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424520,2.37e-08,38.5,0.0,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,1.0
1623424521,2.3847058823529408e-08,38.58235294117647,1.4770588235294117e-07,4.129411764705882,-30.3125,0.7,-15.581249999999999,0.4,-16.78125,0.71875,-23.1,0.7,0.0
1623424524,2.39e-08,38.6,0.0,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424527,2.42e-08,38.5,0.001982998,15.6,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424530,2.46e-08,38.5,0.001980678,15.7,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424533,2.43e-08,38.6,0.001982923,15.6,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424536,2.4e-08,38.5,0.000682957,19.1,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424537,2.405e-08,38.35,0.00052291775,19.125,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424540,2.42e-08,37.9,4.28e-05,19.2,-28.0,0.7,-15.5,0.4,-16.8,0.7,-23.0,0.7,0.0
1623424543,2.42e-08,38.6,5.73e-05,19.2,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424546,2.3e-08,38.6,2.48e-05,21.5,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424549,2.37e-08,38.6,1.84e-06,22.8,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424552,2.37e-08,38.5,1.82e-06,22.6,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424553,2.37e-08,38.525,1.8175e-06,22.625000000000004,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424556,2.37e-08,38.6,1.81e-06,22.7,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424559,2.39e-08,38.6,1.81e-06,22.6,-24.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623424562,2.28e-08,38.6,1.8e-06,22.7,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424565,2.33e-08,38.6,0.0,22.6,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424569,2.33e-08,38.5,0.0,0.0,-38.0,0.7,-15.6,0.4,-16.9,0.7,-23.1,0.7,1.0
1623424572,2.33e-08,38.5,0.0,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,1.0
1623424575,2.37e-08,38.5,0.0,0.0,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424578,2.41e-08,38.5,0.001323434,15.6,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424581,2.39e-08,38.5,0.001983331,15.6,-32.0,0.7,-15.6,0.4,-16.8,0.7,-23.1,0.7,0.0
1623424585,2.42e-08,38.5,0.001984287,15.7,-21.1,0.7,-15.4,0.4,-16.7,0.8,-22.9,0.7,0.0
